회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
404회,김문배,unknown,,,중앙선거관리위원회기획조정실장,중앙선거관리위원회기획조정실장,"김문배는 중앙선거관리위원회의 12개 중점과제를 중심으로 제22대 국회의원선거 준비, 준법선거 실현, 선거법규운용 강화, 재보궐선거 및 전국동시조합장선거 관리 현황을 보고했다. 특히 조합장선거 중 발생한 차량 추돌사고로 인명피해가 발생한 점을 언급하며 안전대책 강화를 약속했다."
404회,김병우,unknown,,,경찰청수사기획조정관,경찰청수사기획조정관,"김병우는 최근 조직적 폭력행위 근절을 위한 사회적 요구에 따라 처음으로 특별단속을 실시했다고 설명했다. 사측 공사현장 상황을 인지하고 있으며, 정책 우선순위가 사회적 요구에 따라 조정된 점을 인정했다. 앞으로도 첩보 수집과 수사에 최선을 다하겠다고 답변했다."
404회,김수환,government,,경찰청공공안녕정보,국장,경찰청공공안녕정보 국장,"김수환은 당시 보도에 실명이 없어 확인이 어려웠고, 고위직 검사 관련 업무능력 및 성과에 대한 자료 수집은 대통령실 의뢰로 행정지원 차원에서 진행했다고 설명했다. 구체적 검증 내용은 개인정보 보호로 답변이 어렵고, 자녀의 학교폭력 문제는 파악하지 못했다고 밝혔다."
404회,김승호,unknown,,,인사혁신처장,인사혁신처장,"김승호는 인사혁신처의 지난해 성과와 올해 주요 업무계획을 보고하며, 국익 우선 인사정책, 실용적 인재경영, 성과 중심 인사 강화, 공직문화 혁신을 강조했다. 특히 초저출산 극복과 공무원 헌신 보상 방안을 제시하고, 산하기관 간부들을 소개했다. 앞으로도 지속적인 관심과 조언을 요청했다."
404회,김용판,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김용판 위원은 건설노조 폭력 단속이 문재인 정부 시절 정치적 이유로 미흡했다고 지적하며, 사기범죄 대응을 위한 사기방지법과 전담기관 설립 필요성을 강조했다. 또한 자율방범대와 경찰 협력 강화, 노동조합 선거의 선관위 위탁, 학교폭력 해결을 위한 경찰과 교육부의 공조 체계 구축을 촉구했다."
404회,김웅,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김웅 위원은 경찰 인사 보복 논란과 과거 문재인 정부의 검사·경찰 좌천 사례를 비교하며 공정한 인사 필요성을 강조하고, 국가수사본부장 임명 절차 문제와 외부 인사 추천을 요청했다. 또한, 소방 인력 부족 문제를 지적하며 행정안전부의 대책 마련을 촉구하고, MBC 전 사장들의 업무추진비 현금 수령 의혹에 대한 신속한 수사 진행을 요구했다."
404회,김준영,unknown,,,경찰청기획조정관,경찰청기획조정관,"김준영 경찰청 기획조정관은 2023년 민생안정, 안전 시스템 구축, 엄정한 법질서 확립, 안보태세 강화, 미래 치안환경 대비 등 경찰의 역점 추진업무를 보고했다. 특히 범죄 예방과 대응역량 강화, 교육훈련 대개혁, 국제 협력 확대에 중점을 두고 법·제도 개선을 추진할 계획임을 밝혔다."
404회,김철민,government,,,위원,위원,"김철민 의원은 선감학원 유해 발굴이 경기도와 중앙정부 간 책임 공방으로 지연되는 문제 해결을 촉구하고, 마약사범 증가와 특히 외국인 밀수 및 펜타닐 유입 위험에 대한 경찰의 강력한 대응과 사이버 단속 강화, 청소년 마약 문제 대책 마련을 요구했다. 또한 서울경찰청의 마약범죄수사대 축소 계획에 우려를 표명했다."
404회,문진석,government,,,위원,위원,"문진석 의원은 이번 배상안이 대법원 판결 취지와 달리 가해기업 참여 없이 우리 기업이 부담하는 등 근본 전제가 다르다고 지적하며, 행안부의 입장과 준비 부족을 문제 삼았다. 또한 행안부의 배상안 찬반 입장 명확화와 재단 운영 준비 상황에 대한 구체적 답변을 요구했다."
404회,박성민,lawmaker,미래통합당,국회 행정안전위원회,위원,,"박성민 위원은 강제징용 피해자 배상 문제와 정부의 미래지향적 한일 관계 개선 의지를 강조하며, 국회 차원에서 일본과의 협력 논의를 제안했다. 또한 재난안전상황실의 상시 운영 필요성을 지적하며, 이태원 참사 등 재난 대응 미흡 문제에 대한 정부의 과감한 조치를 요청했다."
404회,박찬진,government,,중앙선거관리위원회,사무총장,중앙선거관리위원회 사무총장,"박찬진은 2024년 주요 선거관리 계획과 조직 혁신, 공정한 선거관리 의지를 강조하며, 온라인투표 인프라 구축과 주민투표법 개정에 따른 국민 공감대 형성 및 정치권 협의 필요성을 설명했다. 또한, 선거의 투명성과 신뢰성 강화를 위해 선거사무 인력 처우 개선과 관계기관 협업을 추진하고 있음을 밝혔다."
404회,배덕곤,unknown,,,소방청기획조정관,소방청기획조정관,"배덕곤 소방청 기획조정관은 급변하는 재난환경과 인구구조 변화에 대응해 2023년 소방청의 신속 대응체계 구축, 화재안전관리 강화, 첨단장비 도입, 조직 역량 강화 등 4대 추진전략을 보고했다. 이태원 참사 등 대형재난 대응 미흡점과 소방관 순직 사고를 반성하며 교육훈련 및 출동체계 보완을 강조했다. 또한 화재진압 로봇 개발 등 첨단기술 도입과 실화재훈련 시설 확충 계획도 밝혔다."
404회,송상교,unknown,,,진실․화해를위한과거사정리위원회사무처장,진실․화해를위한과거사정리위원회사무처장,"송상교 사무처장은 진실화해위원회의 출범 이후 3년간 군경 민간인 희생, 인권침해, 항일독립운동 등 2만여 건의 사건을 조사 중이며, 조직·인력 확충과 법 개정, 유해발굴 사업 추진 등 현안 과제를 보고했다. 또한 권고사항 이행관리 실효성 제고와 과거사연구재단 설립을 위한 준비도 강조했다."
404회,송재호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,송재호 의원은 제주 4·3 사건의 진실 왜곡과 희생자 명예 훼손을 중대한 범죄로 규정하며 정부와 국회의 책임 있는 대응을 촉구했다. 또한 자치경찰위원회 내 교육청 인력 참여를 통한 학교폭력 예방 조치의 구체적 실행을 요구했다.
404회,심규선,unknown,,,일제강제동원피해자지원재단이사장,일제강제동원피해자지원재단이사장,"심규선 이사는 민관협의회 전문가 의견을 반영해 재단 정관 변경을 선제적으로 요청했으며, 정관에 현금 지급 근거를 명확히 하기 위해 ‘보상’과 ‘변제’ 조항을 추가했다고 설명했다. 재단은 이미 관련 문제에 대해 준비 중이었고, 피해자 다수를 위한 최소한의 정관 변경을 추진했다고 밝혔다. 일본기업 참여에 대한 논의도 있었으며, 피해자 조력 그룹의 의견 수렴이 충분히 이루어졌다고 답변했다."
404회,오동호,unknown,,,한국섬진흥원장,한국섬진흥원장,"오동호는 한국섬진흥원이 섬 정책 연구, 진흥사업, 국제 교류를 추진 중이나 초기 인력과 예산이 부족하다고 설명했다. 섬의 가치 증대를 위해 더 많은 인력과 예산이 필요함을 강조했다. 한창섭 권한대행의 방문을 언급하며 적극적인 노력을 다짐했다."
404회,오영환,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"오영환 의원은 전북 주택화재 순직 사고의 근본 원인이 인력 부족임을 지적하며, 소방청이 인력 충원 필요성을 정부에 강력히 요구하지 않는 점을 비판했다. 또한 기후위기로 심각해진 산불 대응에 고정익 산불진화기 도입 등 근본적 재난관리 체계 개편을 촉구하며, 행정안전부의 재난 대응 미흡과 국정조사 무시 행태를 문제 삼았다."
404회,용혜인,government,,,위원,위원,"용혜인은 행안부가 국회 의결된 이태원 참사 국정조사 결과보고서에 법적 근거 없는 임의 문서를 첨부해 정정을 요구한 것을 강하게 비판하며, 이는 국회 무시이자 정부와 국회의 관계를 훼손하는 행위라고 지적했다. 또한, 이태원 참사 생존자 간병비 지원과 관련해 정부의 적극적 지원을 촉구하고, 난방비 보편 지원에 따른 교부세 페널티 시행규칙이 지자체 복지 정책을 위축시키고 책임정치 원칙에 반한다며 폐기를 요구했다."
404회,이만희,government,,,위원,위원,"이만희 의원은 이태원 국정조사 결과보고서가 야당 단독 채택된 점과 일부 답변의 모호함을 지적하며, 건설현장 노조 불법행위 단속 강화와 신고 활성화 필요성을 강조했다. 또한 소방관 실화재훈련 시설 부족 문제와 이태원 참사 관련 행안부의 시정 요구사항 처리에 대해 질의하고, 정당 현수막 난립 문제에 대한 규제 강화 및 대안 마련을 요청했다."
404회,이만희,unknown,,,위원장대리,위원장대리,"이만희 의원은 업무보고와 질의 진행 절차를 엄격히 준수할 것을 강조하며, 일부 의원들의 발언에 대해 신중한 태도를 요청했다. 또한, 동료 의원에 대한 비판적 발언 자제를 당부하며 국회방송 중계 상황을 고려할 것을 지적했다. 회의 진행과 협의는 계속하되 즉답 요구는 적절치 않다고 설명했다."
404회,이성만,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이성만 위원은 윤석열 정부의 일제강제동원 피해자 배상 재단 운영과 대법원 판결 무시 문제, 출연금 부족 시 예산 투입 계획 부재를 지적하며 법적·재정적 대비를 촉구했다. 또한, 행안부의 지자체 난방비 지원에 대한 보통교부세 페널티 부과 방침과 정치적 편향 가능성을 문제 삼았다. 이태원 참사 금융정보 조회의 과도성 및 사찰 우려도 함께 제기했다."
404회,이정민,unknown,,,인사혁신처기획조정관,인사혁신처기획조정관,"이정민 기획조정관은 인사혁신처의 공무원 인사 전반 업무와 국가 현안 대응, 청년 소통 강화, 출산·육아 지원, 디지털 인재 채용 확대 등 주요 추진계획을 보고했다. 또한 실용적 인재경영, 성과 중심 인사 강화, 공직문화 혁신과 공직자 복지 개선 방안을 설명하며 관련 법안 개정에 협조를 요청했다."
404회,이채익,lawmaker,미래통합당,국회 행정안전위원회,위원,,"이채익 의원은 이상민 행안부장관 탄핵소추가 헌법상 요건을 충족하지 않아 부적절하며, 장관 공백으로 인한 행정 공백과 국민 피해를 우려했다. 또한, 행안부 산하기관인 한국섬진흥원의 예산과 인력 부족 문제를 지적하며 정부의 관심과 지원 확대를 요청했다."
404회,이해식,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이해식 위원은 정부의 한일 강제징용 제3자 변제 방안이 피해자 동의 없이 일본 사과와 배상도 없이 추진돼 헌법·민법·국제법 위반이며, 피해자 의견 배제와 졸속 진행을 강하게 비판했다. 또한 경찰국 내 검사 출신 국수본부장 임명 우려와 현장 경찰관 대상 과도한 일일 점검 전산화 계획에 대한 문제점을 지적하며 소통을 촉구했다."
404회,이형석,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이형석 위원은 경찰청장 부친상으로 현안질의 연기를 요청하며, 진화위원장의 5·18 민주화운동 관련 북한 개입설 및 헬기 사격 부정 발언에 대해 역사적 사실과 사법부 판결, CIA 문건 등을 근거로 강하게 문제제기했다. 또한 진화위원장의 역사왜곡 우려를 지적하며 사퇴를 촉구했다."
404회,임호선,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"임호선 의원은 경찰 고위직 인사검증 실패와 정보 역량 부족 문제를 지적하며, 국가수사본부장 중립성 확보와 검증 강화 필요성을 강조했다. 또한, 학교폭력 증가에 비해 SPO 인력과 예산이 부족한 현실을 문제 삼아 종합적 대책 마련을 요청했다."
404회,장제원,lawmaker,미래통합당,국회 행정안전위원회,위원장,,"장제원 위원장은 지방자치분권 및 지역균형발전 특별법 3월 통과를 강력히 요청하며, 인사검증 시스템 강화와 현안질의 활성화를 강조했다. 회의 진행 중 위원 발언 기회 보장과 상호 존중 문화를 당부했고, 각 기관에 신속한 서면답변 제출을 요청하였다."
404회,전봉민,lawmaker,미래통합당,국회 행정안전위원회,위원,,"전봉민 위원은 일제 강제징용 피해자 보상 문제에 대해 정부의 구체적이고 진정성 있는 대책 마련과 피해자 이해 구하는 노력이 필요하다고 강조하며, 한일관계 개선을 위한 정치적 협력을 촉구했다. 또한 간첩단 사건 수사와 대공수사권 이관 과정에서의 문제점과 국정원-경찰 간 협력 미흡을 지적하며, 관련 상황에 대한 명확한 보고와 책임 있는 대응을 요구했다."
404회,정선용,unknown,,,행정안전부정부혁신조직실장,행정안전부정부혁신조직실장,정선용은 사기정보분석원 설치와 관련해 경찰청과 기능 및 역할에 대해 추가 협의가 필요하다고 지적했다. 해외 사례도 면밀히 검토할 계획임을 밝혔다.
404회,정우택,government,,,위원,위원,"정우택은 경찰청에 국가안보수사본부 설치 여부와 안보수사 인력 증원, 직제 개편 검토 상황을 명확히 답변할 것을 요구하며, 안보수사 역량 강화 의지가 부족하다고 비판했다. 그는 안보경찰 인력 감축과 무경험 지휘부 문제, 승진 기피 현상 등을 지적하며 대공수사권 준비 미흡을 문제 삼았다. 또한, 경찰이 대공수사권을 포기할 의사가 있다면 공개 선언하라고 촉구했다."
404회,조은희,government,,,위원,위원,"조은희 의원은 이재명 대표 주변 인사들의 연이은 사망 사건과 경찰의 부실수사 문제를 지적하며, 경찰의 책임 있는 수사와 재발 방지를 촉구했다. 또한 국가수사본부장 인선과 관련해 경찰 출신 여부보다 실력을 중시해야 하며, 경찰과 검찰의 협력 수사가 국민 신뢰 회복에 필수적임을 강조했다. 아울러 소방관 안전을 위한 첨단 장비 도입과 적극적 대응도 요구했다."
404회,조응천,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"조응천 의원은 이태원 참사 국정조사 결과보고서에 따른 행안부의 책임 회피와 진정성 없는 태도를 강하게 비판하며, 국회의 정무적·도의적 책임 요구에 대해 법률적 책임만 언급하는 동문서답을 지적했다. 또한 행안부가 수사를 이유로 자체 재난원인조사와 징계절차를 미루는 것은 국회와 국민 요구를 무시하는 행위라고 강조했다."
404회,조지호,unknown,,,경찰청차장,경찰청차장,"조지호 발언은 경찰의 국민안전 확보와 법질서 확립을 위한 과학적 치안 강화, 조직 역량 및 처우 개선 의지를 강조하며, 검증 시스템 미흡과 수사 미진 부분에 대한 책임 인식과 개선 노력을 표명했다. 또한 국가수사본부장 외부 임용 취지 존중과 학교전담경찰관 역할 확대, 협력 치안 강화 필요성을 설명했다."
404회,천준호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"천준호 위원은 고 전형수 씨 유서 공개와 경찰의 보고 경위에 대해 유가족 동의 없이 공개·보고가 이뤄졌다면 위법이라 문제제기하며 사실 확인을 요청했다. 또한 윤석열 정부 인사 검증 시스템의 총체적 부실과 책임 회피를 지적하고, 정순신 변호사 인사 검증 과정에서 핵심 평가 요소인 승진 불가 사유를 제대로 조사하지 않은 점을 비판했다."
404회,최기상,lawmaker,더불어민주당,국회 행정안전위원회,위원,,최기상 위원은 이태원 참사 피해자 지원단의 소극적 유가족 면담과 업무 미흡 문제를 지적하며 행안부의 책임 있는 대응을 촉구했다. 진실화해위원회 위원 임명 지연과 업무 공백 문제에 대해 국회의 신속한 임명을 요청했다. 또한 국가수사본부장 인사청문회 부재와 심사위원회 운영의 투명성 문제를 제기하며 내부 심사 강화 필요성을 강조했다.
404회,하병필,unknown,,,행정안전부기획조정실장,행정안전부기획조정실장,"하병필 실장은 행정안전부 조직 현황과 243개 지방자치단체 예산, 정부혁신 및 디지털플랫폼 정부 추진, 지방자치 권한 강화와 지역경제 활성화, 국가안전시스템 개편 및 재난 대비 강화 계획을 보고했다. 또한 주요 입법과제 22건의 신속한 통과를 요청하며 차질 없는 업무 추진을 당부했다."
404회,한창섭,unknown,,,행정안전부장관직무대행,행정안전부장관직무대행,"한창섭 차관은 장관 공백 속에서도 행안부가 국정과제 추진과 국민 안전 강화에 최선을 다하고 있음을 강조하며, 지방분권과 정부혁신, 재난 대응 체계 개선 등을 주요 정책과제로 설명했다. 강제동원 피해자 지원 재단 관련 업무는 외교부와 협력해 진행 중이며, 국회 요구 자료 제출과 국정조사 결과 처리에 적극 협조하고 있다고 답변했다. 또한 지방재정 건전성 유지와 산불·재난 대응 강화, 현안 법령 개정 등 현장 문제 해결을 위한 지속적 노력을 약속했다."
404회,한창훈,government,,경찰청안보수사,국장,경찰청안보수사 국장,"한창훈 안보수사국장은 국정원과 합동수사단을 구성해 대공수사를 진행 중이며, 국정원의 수사권 폐지 이후에도 협조를 통해 수사를 계속하고 있다고 설명했다. 구체적 사건 내용은 알지 못하지만, 합동수사체계는 상설로 운영되고 있음을 밝혔다."
404회,김광동,government,,진실․화해를위한과거사정리,위원장,진실․화해를위한과거사정리 위원장,"김광동은 제주 4·3사건이 대량 양민학살임을 인정하나, 남로당 무장봉기에서 시작됐다는 기존 견해를 유지했다. 북한군 개입 여부에 대해선 확인된 사실이 없으며, 역사왜곡 처벌법은 부적절하다고 지적했다. 대통령 인사 검증은 국회 동의 후 5~6주 소요된다고 설명했다."
404회,김교흥,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김교흥 의원은 한일 정상회담의 진정한 사과 부재와 제삼자 변제 논란에 문제를 제기하며, 대통령과 재단 간 입장 차이를 비판했다. 또한 경찰청장의 보복성 인사에 대해 조직 신뢰 훼손 우려를 표명하며 명확한 답변을 요구했다."
404회,김교흥,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"김교흥 위원은 지방자치분권 및 지역균형발전 특별법안과 주민등록법 일부개정법률안 등 총 6건의 법률안을 통합 조정한 대안을 제안하며, 지방시대위원회 설치와 권한 강화, 주민등록번호 변경 절차 단축 등을 주요 내용으로 설명하였다. 또한, 행정기관 소속 위원회 정비를 위한 법률안도 수정 의결하였음을 보고하였다."
404회,김승호,unknown,,,인사혁신처장,인사혁신처장,"김승호 의원은 공무원연금법 일부개정법률안에 대해, 지방의회의원 취임 시 연금 전액 정지 조항이 헌법불합치 판정을 받아 일부 정지로 개선하는 내용을 설명했다. 법안의 취지 반영과 심도 있는 심사를 요청했다. 추가 현황 보고와 협의도 진행 중임을 밝혔다."
404회,김용판,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김용판 위원은 경찰청과 행안부 간 사기방지 협조체계 미흡을 지적하며, 학교폭력 증가 원인으로 공권력 부재와 부실한 협업을 꼽고 LA 경찰 사례를 벤치마킹한 상주 경찰관 제도 도입을 촉구했다. 또한 자율방범대와 경찰 간 소통 부재 문제를 개선해 상호 존중과 협력 문화를 조성할 것을 요청했다."
404회,김웅,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김웅 의원은 민주당의 과거 학교폭력 관련 입장과 현재 정순신 TF의 입장이 상반된다며, 과거 가해학생 인권 보호를 이유로 생기부 기재 반대했던 민주당이 이제 와서 학교폭력 이력을 대학 입시에 반영하려는 모순을 지적했다. 또한, 강제수사에 신중할 것을 경찰청장에게 요청하며 민주당의 입장 변화에 대해 국민이 판단할 것이라고 말했다."
404회,김지현,government,,중앙선거관리위원회기획재정,과장,중앙선거관리위원회기획재정 과장,"김지현 기획재정과장은 메시지를 잘못 읽은 점을 사과하며, 담당 직원은 정확히 전달했음을 설명했다. 또한 위원장 이석 관련 내용을 40분 전에 전달받았음을 확인했다."
404회,김철민,government,,,위원,위원,"김철민 의원은 JMS 관련 불법 수사 개입과 성범죄 공범 의혹에 대한 철저한 수사를 촉구하며, 경찰 내 JMS 신도에 의한 2차 피해 방지를 요청했다. 또한, 파출소·지구대장 업무추진비 인상 필요성을 강조하며 기재부의 반대에도 2024년 예산 편성을 위해 노력해 줄 것을 당부했다."
404회,문진석,government,,,위원,위원,문진석 의원은 야당 시절과 비교하며 현재 상황을 비판 없이 긍정적으로 평가했다. 태극기 관련 발언이 옳고 훌륭하다고 강조했다. 비난 의도가 없음을 명확히 했다.
404회,박규찬,government,,전문,위원,전문 위원,"박규찬 전문위원은 행안부, 경찰청, 인사혁신처, 중앙선관위, 소방청 소관 52건 법률안 중 주요 법안을 검토하며, 각 개정안의 타당성을 인정하되 세부 규정 보완과 법체계 검토, 추가 논의 필요성을 지적했다. 특히 임시주거시설 기준 명확화, 무인단속장비 관리체계 조정, 육아휴직 연령 확대 심사, 후보자 사진 기준 논의, 국제구급대 운영 근거 마련을 강조했다."
404회,박성민,lawmaker,미래통합당,국회 행정안전위원회,위원,,"박성민 위원은 국가수사본부장 인선 시 외부 인사 참여가 법 취지에 부합하며, 내부 인사로 한정하는 최근 움직임에 문제를 제기했다. 경찰청장에게 법 제정 당시 취지와 인선 기준을 확인하며 일관된 입장 유지와 흔들림 없는 대응을 요청했다."
404회,박찬진,government,,중앙선거관리위원회,사무총장,중앙선거관리위원회 사무총장,"박찬진은 공직선거법 개정에 감사하며, 후속 준비에 만전을 기할 것이라고 밝혔다. 선거구제와 의원정수는 국민 의견과 정치 현실을 고려해 국회에서 논의할 문제라고 설명했다. 또한, 새로운 선거제도 도입에 따라 투표·개표 관리 시스템에 어려움이 예상됨을 언급했다."
404회,송재호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"송재호 의원은 제주 4․3 사건이 무고한 양민 학살로, 군사재판 재심과 희생자 트라우마 치유를 위한 인력 및 예산 확대가 필요하다고 강조했다. 그는 현재 재심 인원이 부족하고 트라우마센터 운영 인력도 열악하다며 행안부 차관에 지원 확대를 요청했다. 또한, 사건을 단순 공산폭동으로 보는 인식 개선도 문제 제기했다."
404회,심규선,unknown,,,일제강제동원피해자지원재단이사장,일제강제동원피해자지원재단이사장,"심규선은 강제동원 피해자 생존자 및 법적 권한 승계 문제와 대법원 계류 사건에 대한 정부의 보상 방침을 설명하며, 문희상 법안과 유사한 제2 법안 마련에 국회의 협조를 요청했다. 또한, 정부와 재단의 해법 차이와 현실적 한계를 인정하며, 일본의 태도 변화 필요성을 강조했다."
404회,오영환,lawmaker,더불어민주당,국회 행정안전위원회,위원,,오영환 위원은 이태원 참사 희생자 및 생존자들의 금융정보 무단 조회에 대해 2차 가해를 지적하며 경찰청장의 사과를 요구했다. 또한 국가수사본부장 검사 출신 임명과 경찰국 사태 인사 불이익에 대해 권력 개입과 경찰 조직 사기 저하를 비판했다. 끝으로 자녀 학폭 논란으로 낙마한 정순신 전 검사 추천 책임을 물어 경찰청장의 사퇴를 촉구했다.
404회,용혜인,government,,,위원,위원,"용혜인 의원은 대통령실 인근 도로를 집회 금지 구역으로 지정한 시행령 개정이 헌재와 법원 판결을 우회하는 자의적 조치라 비판하며, 국회가 이를 법률 위반 여부 검토 및 입법 조치로 바로잡아야 한다고 주장했다. 또한, 행정안전부의 재난관리 기본법 개정안이 책임 회피와 재량권 남용 우려를 낳아 참사 대응에 부적절하다고 지적하며, 이태원 참사 원인 조사 부실과 장관 탄핵 방어용 법안 마련을 비판했다."
404회,유상조,government,,수석전문,위원,수석전문 위원,"유상조 수석전문위원은 지방재정법 개정안의 지방채 발행 자율성 축소 우려와 명확한 의견 반영 기준 필요성을 지적하고, 행정법제 혁신 법안의 일관된 체계 구축 취지를 긍정하나 조문 신설 시 연구 필요성을 언급했다. 또한 인구감소지역 외국인 체류 지원 법안에 대해 시범사업 결과와 종합적 검토를 통한 광역사증 도입 신중론을 제기했다."
404회,윤희근,government,,경찰,청장,경찰 청장,"윤희근 청장은 경찰공무원법 개정과 인사 문제에 대해 내부 역량과 공정성을 강조하며 일부 지적에 대해선 동의하지 않고, 진상조사와 엄정 조치를 약속했다. 집회·시위 자유는 보장하되 주요도로 변경과 대통령실 이전에 따른 제한 필요성은 법원의 판단을 구하겠다고 밝혔다. 조직 안정과 치안 정책 반영을 위해 위원들의 의견을 경청하며 협조를 요청했다."
404회,이만희,government,,소,위원장,소 위원장,"이만희 위원은 공직선거법, 공공단체 위탁선거법, 경찰공무원법 일부개정법률안 9건을 통합 조정한 대안을 심사해 본회의 부의하지 않기로 했으며, 주요 내용으로는 금치산선고자 선거권 제외 조정, 새마을금고 이사장 선거 의무위탁 포함, 전사 경찰공무원 승진 예우 근거 마련을 설명했다. 소위원회 심사 결과대로 의결을 요청했다."
404회,이만희,government,,,위원,위원,"이만희 의원은 행안위 회의 목적과 무관한 야당 피켓 시위를 자제해줄 것을 요청하며, 한일회담 문서 공개와 관련된 정부의 강제동원 피해자 보상책을 설명했다. 그는 과거 정부의 보상과 이번 특별법 제정이 유사하며, 국가 안보와 미래 세대를 위해 야당의 협력을 촉구했다."
404회,이만희,unknown,,,위원장대리,위원장대리,"이만희 의원은 여러 위원들의 질의를 차례로 요청하며 회의를 원활히 진행했다. 별도의 쟁점이나 문제제기는 없었고, 참석자들에게 수고를 당부하는 내용이었다."
404회,이성만,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이성만 위원은 일본의 강제동원 부인과 현 정부의 굴종외교를 비판하며, 경찰국가수사본부장 임명 시 내부 이기주의와 검찰 영향력 문제를 지적했다. 그는 경찰 조직 쇄신 필요성과 외부 인사 임명의 장단점을 설명하며, 현명한 인사 임명을 강력히 요청했다."
404회,이채익,lawmaker,미래통합당,국회 행정안전위원회,위원,,"이채익 위원은 윤석열 정부의 한일 관계 개선 노력을 평가하며, 문재인 정부와 민주당의 과거 외교 실패를 지적했다. 강제징용 피해자와 유족의 정서와 배상 문제 해결, 재원 마련 방안, 기업의 자발적 기부 유도 필요성을 질의했다. 또한, 문희상법과 같은 재단 설립 및 국가 차원의 처우 강화에 대한 정부 입장과 후속 법안 제정을 요청했다."
404회,이해식,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이해식 위원은 경찰청장의 국수본부장 검사 출신 임명과 보복성 인사 문제를 지적하며, 검경 동일체화 우려와 공정성 훼손을 문제삼았다. 또한, 한일 정상회담 전날 일본 기업 한국와이퍼 공장에 경찰병력 투입과 노동자 폭력 사태에 대해 비판하며 경찰의 부당한 대응을 질타했다."
404회,이형석,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이형석 위원은 지방시대위원회법안에서 수도권 제외 조항 삭제로 법체계 혼선과 지역 반발 우려를 지적하며 보완을 요청했다. 경찰국 인사 밀실행정과 국수본부장 임명 과정의 불투명성을 비판하고, 경찰 수사권 축소 우려에 행안부의 경찰 입장 존중을 촉구했다. 또한 진화위 위원 임명 지연과 역사왜곡 논란, 5·18 북한 개입 가능성에 대한 명확한 입장 표명을 요구했다."
404회,임호선,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"임호선 위원은 총경회의 참석자 인사조치에 대해 경찰 내부에서 부정적 평가가 지배적이라며, 청장이 잘못된 인사 부분을 반드시 바로잡아야 한다고 요청했다. 또한 국가수사본부장 임용과 관련해 경찰법 취지에 따라 원칙적으로 내부 임용이 적절하다고 판단하며, 청장의 원칙과 소신 있는 입장을 재확인해 줄 것을 요구했다."
404회,장제원,lawmaker,미래통합당,국회 행정안전위원회,위원장,,"장제원 위원장은 행정안전위원회가 여야 협력으로 정부조직법과 지방시대법을 신속히 통과시킨 점을 평가하며, 재난안전법 통과를 요청했다. 또한, 법안 검토보고서 사전 송부와 회의 중 선관위 사무총장의 무단 이석 문제를 엄중히 지적하며 재발 방지를 촉구했다. 마지막으로, 심도 있는 법안 심사와 서면질의 답변 제출을 당부하며 회의를 마무리했다."
404회,전봉민,lawmaker,미래통합당,국회 행정안전위원회,위원,,"전봉민 위원은 국회의원 정수 증원에 대해 선관위의 판단과 국민 인식을 질문하며, 연동형 비례대표제 도입으로 인한 국민 혼란과 개방형 명부제의 현실적 문제점을 지적했다. 또한, 한일 관계 개선 성과를 평가하며 가짜 뉴스 문제와 피해자 의견 수렴의 필요성을 강조하고, 행안부의 지속적 노력을 요청했다."
404회,정선용,unknown,,,행정안전부정부혁신조직실장,행정안전부정부혁신조직실장,"정선용 발언은 구체적인 내용 없이 단순한 동의 표현에 그쳤다. 별도의 쟁점이나 문제제기, 설명, 요청사항이 포함되지 않았다."
404회,조은희,government,,,위원,위원,"조은희 의원은 민주당 의석에 부착된 태극기와 문구의 정치적 이용을 강하게 비판하며, 한일청구권 문제와 문재인 정부의 대응 부실을 지적했다. 또한 경찰의 부상자 방치 사건에 대해 철저한 진상조사와 엄중한 조치를 촉구했다."
404회,조응천,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"조응천 의원은 행안위가 국회법에 따른 행정입법 검토를 전혀 하지 않아 국민 피해 우려를 지적하며, 정기적 검토회의 개최를 요청했다. 또한 경찰청장에게 최근 인사와 조직 내 갈등, 이태원 참사 대응 문제 등을 질타하며 책임감 있는 리더십과 신뢰 회복을 촉구했다."
