회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,소위원장,"윤건영 위원은 대통령기록물법 개정, 인공지능 및 데이터 기반 행정법 신설, 옥외광고물 관리 강화 등 68건 법률안 심사 결과를 보고하며, 다수 법안은 통합 조정 대안을 제안하고 본회의 부의하지 않기로 했음을 설명했다. 주요 쟁점은 인공지능 법적 기반 마련, 차별적 광고물 금지, 모바일신분증 안전 관리, 지방자치 활성화, 진실·화해법 위원회 구성 확대 및 권한 강화 등이다. 또한 공무원 마약류 범죄 결격사유 추가, 공무원 재해보상 제도 개선, 제헌절 공휴일 지정도 포함됐다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 증인의 변장 문제와 신분 확인 절차를 강조하며, 국회 국정감사에서의 규칙 준수를 촉구했다. 또한 여야 모두가 변장 문제를 중단하고 질서 있는 회의 진행을 요청했다. 증인의 신분은 공개된 고위공직자임을 지적하며 불필요한 방해 행위를 비판했다."
429회,lawmaker,윤호중,더불어민주당,국회 행정안전위원회,행정안전부장관,"윤호중은 대통령 행사와 새마을대회 참석으로 행안위 불참 사유를 설명하며, 농협·신협 대상 등록세 감면 연장 불필요 입장을 밝혔다. 옥외광고물법에 따른 현수막 관리 강화와 정당법 개정을 통한 무분별한 현수막 규제 필요성을 언급했다. 행안부 법률안 의결에 감사하며 AI 민주정부 기반 마련과 주민자치회 활성화 기대를 표명했다."
429회,government,정순임,,수석전문,위원,"정순임 수석전문위원은 2026년도 행정안전부 예산안의 지방소멸 대응 및 AI 서비스 지원, 지역사랑상품권 등 주요 사업의 예산 편성과 문제점을 지적하며, 지방소멸대응인지예산 도입과 사업 효과 평가·환류체계 마련, 중복예산 조정 및 재난 대비 정보시스템 보험 강화 필요성을 강조하였다. 또한 지방재정 여건에 따른 지원 차등화와 행정체제개편 조직 간 역할 조정도 요청하였다."
429회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,위원,정춘생 위원은 회의 진행을 신속히 요청하며 시간 낭비를 우려하였다.
429회,lawmaker,채현일,더불어민주당,국회 행정안전위원회,위원,"채현일 의원은 불법 정당현수막 문제의 심각성을 지적하며, 3년 전 법으로의 원상회복이 필요하다고 강조했다. 행안부의 책임성과 지자체 규제의 통일성·일관성 강화를 요청하고, 디지털·AI 기반 현수막 게시 시스템 도입을 제안했다."
429회,government,최동석,,인사혁신,처장,"최동석은 인사혁신처 2026년 예산안과 공무원연금 기금운용계획안을 설명하며, 공직사회 혁신과 안정적 재정운용을 강조했다. 특검과 공무원 징계는 별개임을 언급하며, 징계 사유 검토와 치유 프로그램 운영 필요성을 제기했다. 위원들의 심도 있는 검토와 지원을 요청했다."
429회,government,허철훈,,중앙선거관리위원회,사무총장,"허철훈은 2026년 제9회 전국동시지방선거의 공정한 관리를 위해 세출예산이 33.3% 증가했으며, 주요 사업비 내역을 설명했다. 당원 연수 예산이 작년에 전액 삭감돼 올해 실시하지 못한 점을 지적하고, 예산 확보를 위해 노력하겠다고 밝혔다. 위원들의 의견을 수용해 관련 자료를 보고하겠다고 약속했다."
429회,unknown,강동완,,,중앙선거관리위원회사무차장,"강동완 중앙선관위 사무차장은 예산 집행 미준수 지적을 겸허히 수용하며 인건비 적정 편성과 휴직자 관리 강화, 인터넷 홍보 확대 등 개선 계획을 밝혔다. 위탁선거경비 투명성 강화와 정당 현수막 규제는 법률 개정 필요성을 강조하며 국회 입법 지원 의사를 표명했다. 또한 대국민 신뢰 회복을 위한 특별위원회 운영과 조직 혁신 의지를 밝혔다."
429회,lawmaker,고동진,국민의힘,국회 행정안전위원회,위원,"고동진 의원은 아동유괴통계시스템 고도화와 신상정보 공개 확대를 환영하며, 재난안전통신망 교육 예산 증액(2억→20억)과 지방 거점별 훈련 필요성을 강조했다. 또한 울산화력발전소 붕괴 사고 관련 공작물 해체 매뉴얼 부재 문제를 지적하며 행안부 주도의 안전 대책 마련과 관계 부처 협조를 요청했다."
429회,government,고평기,,경찰청범죄예방대응,국장,"고평기는 제주 지역이 1개 선거구(1대)이며, 인원은 97명임을 명확히 했다. 선거구 수와 인원에 대한 정확한 정보를 전달하는 데 중점을 두었다."
429회,government,김광용,,행정안전부재난안전관리,본부장,"김광용 재난안전본부장은 지능형 CCTV 관제체제 구축 등 위원 지적사항을 전부 수용하며, 시범 지자체를 통한 전국 확산과 제도 개선을 약속했다. 재난복구비 집행과 이월 최소화 방안을 설명하고, 서해5도 복합시설 계획도 재검토해 보고하겠다고 밝혔다."
429회,government,김민재,,행정안전부,차관,"김민재 차관은 2024회계연도 결산과 관련한 지적사항을 수용하고, AI 도입 등 디지털 행정 강화와 지방소멸대응기금 집행 개선, 지역 활성화 및 청년일자리 사업의 제도개선 의지를 밝혔다. 또한, 세입경정 없는 지방교부세 미교부, 특별교부세 수시배정 지양 등 시정 요구사항도 수용하며 향후 예산 편성과 집행의 효율성 제고를 약속했다."
429회,lawmaker,김성회,더불어민주당,국회 행정안전위원회,위원,"김성회 의원은 마을기업 고용 인원이 극히 적어 공동체 회복에 미흡하며, 지방교부세 삭감과 지방재정 운용 문제에 대해 행안부의 책임 있는 진상조사와 명확한 답변을 요구했다. 또한, 인공지능 기반 관제 시스템 도입 지연과 지방자치단체의 과도한 부담 문제를 지적하며, 선거관리위원회의 부정선거 주장 대응 강화도 촉구했다."
429회,government,김재홍,,소방청운영지원,과장,김재홍 위원은 24년도 별도 공사와 관련해 소방청이 자체감사를 실시하고 외부 지적에 따라 담당자 징계를 진행했다고 설명했다.
429회,government,나아정,,전문,위원,"나아정 전문위원은 2026년도 행안부, 이태원참사특위, 경찰청, 소방청 예산안에 대해 재난안전산업펀드 중복검토, 산불 AI 사업 협력 필요, 이태원특위 예산 조정, 아산경찰병원 설계비 중복 조정, 국립소방병원 의료진 충원 강화 등을 지적하며 효율적 예산 집행과 사업계획 수립을 요청했다."
429회,unknown,박용수,,,인사혁신처차장,"박용수 차장은 2024회계연도 예산 집행과 시설관리, 일반임기제 감독, 국제기구 고용휴직, 공무원 마음건강센터 확충 등 지적사항을 수용하고 개선 의지를 밝혔다. 특히 마음건강센터 추가 설치 및 상담 서비스 강화, 지출구조조정과 대여학자금 잉여금 반환 확대, 정신건강 정보 관리의 민감성 고려를 강조했다. 시험과목 개편과 헌법 가치 교육 추진도 언급했다."
429회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현은 반복되는 상황임을 지적하며, 문제 해결을 위해 표결 절차를 진행할 것을 요청했다."
429회,government,박진,,10·29이태원참사진상규명과재발방지를위한특별조사위원회,사무처장,"박진 사무처장은 10·29 이태원참사 특별조사위원회의 예산 집행이 출범 지연으로 일부 미흡했음을 인정하고, 심사 지적사항을 반영해 향후 개선하겠다고 밝혔다. 위성곤 소위원장 등 위원들의 지원에 감사하며 지속적 관심을 요청했다."
429회,lawmaker,서범수,국민의힘,국회 행정안전위원회,위원,"서범수 위원은 황인수 국장의 마스크 착용 이유가 고의적 국회 모독이 아닌 신상 보호 때문임을 이해하며, 국가를 위해 헌신한 인물에 대한 과도한 처벌에 반대했다. 고발 대신 경고나 퇴장 조치로 충분하다고 보고, 협조 의사가 없음을 분명히 밝혔다. 또한 의사진행발언 기회를 요구하며 절차적 공정성을 강조했다."
429회,government,송상교,,진실·화해를위한과거사정리위원회,사무처장,송상교 사무처장은 위성곤 소위원장과 위원들의 관심과 지원에 감사를 표했다. 심사 과정에서 지적된 사항은 향후 업무에 반영하여 개선할 것임을 약속했다. 위원회에 대한 지속적인 관심과 성원을 요청했다.
429회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 위원은 광주·제주 트라우마센터 인력 및 예산 증액과 국정자원 DR 구축 예산 반영을 요청하며, 스마트워크센터의 저조한 이용률에 따른 구조조정을 제안했다. 또한 소방청의 연기감지기 보급 산출 근거의 객관성 보완을 요구하고, 경찰청장직무대행에게 통일교 한학자 총재 관련 도박 자금 공소시효 및 가평 건물 횡령 사건의 철저한 수사와 특검 공조를 촉구했다."
429회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,소위원장,"위성곤 위원은 행정안전위 소관 2026년도 예산안 심사 결과를 보고하며, 행정안전부, 중앙선관위, 인사혁신처, 경찰청, 소방청 등 주요 부처별 증액·감액 내역과 부대의견을 설명하였다. 특히 지역사랑상품권, 노후장비 정보화, 선거범죄 예방, 정신건강검진, 사회적 약자 보호, 소방공무원 안전지원 예산 증액이 주요 쟁점이다. 심사 결과를 바탕으로 수정 의결 및 원안 의결을 요청하였다."
429회,unknown,유재성,,,경찰청차장,"유재성은 2024회계연도 경찰청 결산심사에서 제도개선 의견을 대부분 수용하며 과태료 체납, TCS 고도화, 경찰병원 수입 확보, 기동순찰대 운영, 영상녹화 실시율 제고 등 다양한 현안에 대해 개선 방안을 추진하겠다고 밝혔다. 고령운전자 면허 자진반납 연계 지원, 노후차량 교체, 전자충격기 관리 강화 등도 포함되며, 국제협력 통한 범죄자 송환 절차도 설명할 예정이다."
429회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희는 표결을 신속히 진행할 것을 촉구하며, 다른 위원들의 의견도 존중하되 건의는 표결 후에 하라고 요청했다. 국회 절차를 무시하는 태도를 비판하며, 반대 의견이 없으니 조속한 결론을 요구했다."
429회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 위원은 표결 전에 건의사항을 공식적으로 발언할 기회를 달라고 요청했으나, 위원장이 마이크를 주지 않아 발언권이 제한된 점을 문제제기했다. 그는 자신의 양심의 자유와 의사진행권이 침해당했다고 주장하며 최소 30초 발언 시간을 요구했다."
429회,government,이세영,,행정안전부재난안전정보통신,국장,"이세영 국장은 이태원 참사 후 지능형 CCTV 전면 교체 사업이 7600억 원 규모로 지자체 오탐 문제 등으로 변경되어, 실영상 기반 AI 학습 데이터플랫폼 구축과 시범사업을 행안부 주도로 추진 중임을 설명했다. 이 플랫폼은 스타트업과 영상분석 기업이 활용 가능하며, 지자체 도입 확대를 위해 특별교부세 지원과 정책협의회 운영도 병행한다."
429회,unknown,이영팔,,,소방청차장,"이영팔 소방청 차장은 2024년 예산 집행 과정의 일부 미흡점을 인정하고, 소방공무원 보건안전, 스트레스 회복력 강화, 소방병원 건립, 항공정비실 건립 지연, 소방장비 판로지원, 빅데이터 플랫폼 운영 등 지적사항을 수용해 개선하겠다고 보고했다. 특히 사업 지연과 예산 조정 문제에 대해 기재부와 협의하며 엄중 경고 및 삭감 조치가 있었음을 밝혔다."
429회,unknown,장한,,,행정안전부민방위심의관,"장한 발언은 단답형 동의 표현으로, 별도의 쟁점이나 설명이 포함되지 않았다."
429회,government,정순임,,수석전문,위원,"정순임 수석전문위원은 2026년도 행정안전부 예산안의 지방소멸 대응 및 AI 서비스 지원, 지역사랑상품권 등 주요 사업의 예산 편성과 문제점을 지적하며, 지방소멸대응인지예산 도입과 사업 효과 평가·환류체계 마련, 중복예산 조정 및 재난 대비 정보시스템 보험 강화 필요성을 강조하였다. 또한 지방재정 여건에 따른 지원 차등화와 행정체제개편 조직 간 역할 조정도 요청하였다."
429회,government,조문상,,전문,위원,"조문상 전문위원은 중앙선거관리위원회 세입예산의 과태료 산정 근거 재검토와 전산시설 안전 강화 필요성을 지적했으며, 행정안전부 과거사 추모조형물 사업의 우선순위 기준 마련을 요청했다. 인사혁신처 관련 근로감독관 증원 예산 반영과 대여학자금 융자 사업의 예산 확대 필요성도 강조했다."
429회,government,한창훈,,경찰청생활안전교통,국장,"한창훈은 대포차 및 불법 차량 증가 원인으로 중고차 명의 이전 미이행을 지적하며, 체납 차량에 대해 번호판 영치 등 현장 단속 강화 필요성을 강조했다. 상습·고액 체납 차량 대부분이 대포차이며, 징수 강화 대책을 매년 수립해 시행 중임을 보고했다."
429회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 2025년도 국정감사 참고인 1명 추가 출석 요구 안건을 간사 협의 후 상정했다. 이 안건은 이의 없이 가결되었으며, 이후 전체회의 정회 후 감사가 계속 진행되었다."
429회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 2025년도 국정감사 참고인 1명 추가 출석 요구 안건을 간사 협의 후 상정했다. 이 안건은 이의 없이 가결되었으며, 이후 전체회의 정회 후 감사가 계속 진행되었다."
429회,lawmaker,고동진,국민의힘,국회 행정안전위원회,위원,"고동진 의원은 아동유괴통계시스템 고도화와 신상정보 공개 확대를 환영하며, 재난안전통신망 교육 예산 증액(2억→20억)과 지방 거점별 훈련 필요성을 강조했다. 또한 울산화력발전소 붕괴 사고 관련 공작물 해체 매뉴얼 부재 문제를 지적하며 행안부 주도의 안전 대책 마련과 관계 부처 협조를 요청했다."
429회,unknown,김승룡,,,소방청장직무대행,"김승룡은 울산화력발전소 붕괴사고 희생자와 유가족에 위로를 표하며, 국회 예산심의 기간 중 현장 대응에 집중할 수 있도록 양해를 구했다. 예산이 재난현장 소방관 지원과 국민 안전 실현에 중요함을 강조했다. 국가 재난대응체계의 정교한 구축 의지도 밝혔다."
429회,lawmaker,박덕흠,국민의힘,국회 행정안전위원회,위원,"박덕흠 의원은 지역사랑상품권 발행 지원 예산이 줄어들어 특히 재정자립도가 낮고 인구소멸 위기인 농촌 지역 지자체에 부담이 가중된다고 지적했다. 정부가 지방비 부담을 늘리면서 교부세 지원이 축소되는 문제를 개선하고, 인구감소지역에 대한 재정 지원 확대 방안을 보고할 것을 요청했다."
429회,lawmaker,박수민,국민의힘,국회 행정안전위원회,위원,"박수민은 발언 기회를 요구하며, 표결은 진행되지만 발언 기회가 부족함을 문제 제기했다. 위원장에게 발언 기회를 달라고 요청했다."
429회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현은 반복되는 상황임을 지적하며, 문제 해결을 위해 표결 절차를 진행할 것을 요청했다."
429회,lawmaker,서범수,국민의힘,국회 행정안전위원회,위원,"서범수 위원은 황인수 국장의 마스크 착용 이유가 고의적 국회 모독이 아닌 신상 보호 때문임을 이해하며, 국가를 위해 헌신한 인물에 대한 과도한 처벌에 반대했다. 고발 대신 경고나 퇴장 조치로 충분하다고 보고, 협조 의사가 없음을 분명히 밝혔다. 또한 의사진행발언 기회를 요구하며 절차적 공정성을 강조했다."
429회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 2025년도 국정감사 참고인 1명 추가 출석 요구 안건을 간사 협의 후 상정했다. 이 안건은 이의 없이 가결되었으며, 이후 전체회의 정회 후 감사가 계속 진행되었다."
429회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 위원은 광주·제주 트라우마센터 인력 및 예산 증액과 국정자원 DR 구축 예산 반영을 요청하며, 스마트워크센터의 저조한 이용률에 따른 구조조정을 제안했다. 또한 소방청의 연기감지기 보급 산출 근거의 객관성 보완을 요구하고, 경찰청장직무대행에게 통일교 한학자 총재 관련 도박 자금 공소시효 및 가평 건물 횡령 사건의 철저한 수사와 특검 공조를 촉구했다."
429회,lawmaker,용혜인,기본소득당,국회 행정안전위원회,위원,"용혜인은 의사진행발언 절차와 표결 중단 불가 원칙을 강조하며, 국회법에 따라 표결을 중간에 멈출 수 없음을 지적했다. 의사진행발언 시 질서 유지와 절차 준수를 촉구했다."
429회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,"위성곤은 보호해야 할 대상을 명확히 보호할 것을 촉구하며, 이에 대한 표결을 요청하였다."
429회,unknown,유재성,,,경찰청장직무대행,"유재성은 2026년 경찰청 예산안(총 14조 2442억 원)을 국민 안전 중심으로 편성했으며, 민생범죄 대응 장비 확충과 AI 등 첨단기술 적용을 강조했다. 또한, 경찰관 복지 개선과 현장 근무환경 향상을 위해 관계 부처와 협력하겠다고 밝혔다. 특검 및 자체 감찰을 통해 문제점도 면밀히 확인 중임을 언급했다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 증인의 변장 문제와 신분 확인 절차를 강조하며, 국회 국정감사에서의 규칙 준수를 촉구했다. 또한 여야 모두가 변장 문제를 중단하고 질서 있는 회의 진행을 요청했다. 증인의 신분은 공개된 고위공직자임을 지적하며 불필요한 방해 행위를 비판했다."
429회,lawmaker,윤호중,더불어민주당,국회 행정안전위원회,행정안전부장관,"윤호중은 대통령 행사와 새마을대회 참석으로 행안위 불참 사유를 설명하며, 농협·신협 대상 등록세 감면 연장 불필요 입장을 밝혔다. 옥외광고물법에 따른 현수막 관리 강화와 정당법 개정을 통한 무분별한 현수막 규제 필요성을 언급했다. 행안부 법률안 의결에 감사하며 AI 민주정부 기반 마련과 주민자치회 활성화 기대를 표명했다."
429회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희는 표결을 신속히 진행할 것을 촉구하며, 다른 위원들의 의견도 존중하되 건의는 표결 후에 하라고 요청했다. 국회 절차를 무시하는 태도를 비판하며, 반대 의견이 없으니 조속한 결론을 요구했다."
429회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 위원은 표결 전에 건의사항을 공식적으로 발언할 기회를 달라고 요청했으나, 위원장이 마이크를 주지 않아 발언권이 제한된 점을 문제제기했다. 그는 자신의 양심의 자유와 의사진행권이 침해당했다고 주장하며 최소 30초 발언 시간을 요구했다."
429회,lawmaker,이상식,더불어민주당,국회 행정안전위원회,위원,"이상식 의원은 과거사 관련 예산 증액 필요성을 강조하며 장생탄광과 우키시마호 사건 지원에 정부 차원의 예산 지원을 요청했다. 또한, APEC 행사 경찰 지원의 열악한 환경을 지적하며 경찰의 책임 완수를 위한 예산·인력·장비 확충을 과감히 요구할 것을 당부했다."
429회,lawmaker,이성권,국민의힘,국회 행정안전위원회,위원,"이성권 의원은 정부조직법이 발의된 지 15일 만에 9월 25일 본회의 통과를 추진하는 급속한 처리 절차를 문제 삼으며, 충분한 국민·전문가 의견 수렴과 숙의 과정을 촉구했다. 또한 행안부에 수사권 독점 부여와 정치적 독립성 우려, 부처 간 갈등 가능성을 지적하며 신중한 검토를 요구했다."
429회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,위원,정춘생 위원은 회의 진행을 신속히 요청하며 시간 낭비를 우려하였다.
429회,lawmaker,주호영,국민의힘,국회 행정안전위원회,위원,"주호영은 정부조직법 개편의 신중한 접근과 야당과의 협의를 강조하며, 검찰청 폐지 및 수사 구조 개편에 따른 법적 준비 부족과 예상되는 문제점을 지적했다. 또한 저출생 문제와 에너지·환경 부서 통합에 대한 우려를 표명하며, 전문가 의견 수렴과 충분한 논의를 요청했다."
429회,lawmaker,채현일,더불어민주당,국회 행정안전위원회,위원,"채현일 의원은 불법 정당현수막 문제의 심각성을 지적하며, 3년 전 법으로의 원상회복이 필요하다고 강조했다. 행안부의 책임성과 지자체 규제의 통일성·일관성 강화를 요청하고, 디지털·AI 기반 현수막 게시 시스템 도입을 제안했다."
429회,lawmaker,권칠승,더불어민주당,국회 행정안전위원회,위원,"권칠승 위원은 정부조직 개편 과정에서 공직자 사기 진작과 인사 문제에 신경 써줄 것을 요청하며, 법안 대부분이 명칭 변경 중심임을 들어 졸속 개편 지적에 동의하지 않았다. 또한, 개정 법안의 세부 내용을 정리한 자료를 행안부가 국민에게 설명할 수 있도록 준비할 것을 제안했다."
429회,lawmaker,모경종,더불어민주당,국회 행정안전위원회,위원,"모경종 위원은 정부조직법 개정 논의가 국민을 위한 협의 과정이며, 야당의 입법독재·위인설관·의대 정원 증원 우려는 동의할 수 없다고 반박했다. 정부조직법은 큰 틀을 정하는 법으로 세부 조직과 직제는 대통령령과 부처에서 조정하는 것이 합리적이라고 설명했다. 향후에도 야당과의 협의를 통해 지속적으로 논의를 발전시켜 나가길 요청했다."
429회,lawmaker,박덕흠,국민의힘,국회 행정안전위원회,위원,"박덕흠 의원은 지역사랑상품권 발행 지원 예산이 줄어들어 특히 재정자립도가 낮고 인구소멸 위기인 농촌 지역 지자체에 부담이 가중된다고 지적했다. 정부가 지방비 부담을 늘리면서 교부세 지원이 축소되는 문제를 개선하고, 인구감소지역에 대한 재정 지원 확대 방안을 보고할 것을 요청했다."
429회,lawmaker,박수민,국민의힘,국회 행정안전위원회,위원,"박수민은 발언 기회를 요구하며, 표결은 진행되지만 발언 기회가 부족함을 문제 제기했다. 위원장에게 발언 기회를 달라고 요청했다."
429회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현은 반복되는 상황임을 지적하며, 문제 해결을 위해 표결 절차를 진행할 것을 요청했다."
429회,lawmaker,서범수,국민의힘,국회 행정안전위원회,위원,"서범수 위원은 황인수 국장의 마스크 착용 이유가 고의적 국회 모독이 아닌 신상 보호 때문임을 이해하며, 국가를 위해 헌신한 인물에 대한 과도한 처벌에 반대했다. 고발 대신 경고나 퇴장 조치로 충분하다고 보고, 협조 의사가 없음을 분명히 밝혔다. 또한 의사진행발언 기회를 요구하며 절차적 공정성을 강조했다."
429회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 2025년도 국정감사 참고인 1명 추가 출석 요구 안건을 간사 협의 후 상정했다. 이 안건은 이의 없이 가결되었으며, 이후 전체회의 정회 후 감사가 계속 진행되었다."
429회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 위원은 광주·제주 트라우마센터 인력 및 예산 증액과 국정자원 DR 구축 예산 반영을 요청하며, 스마트워크센터의 저조한 이용률에 따른 구조조정을 제안했다. 또한 소방청의 연기감지기 보급 산출 근거의 객관성 보완을 요구하고, 경찰청장직무대행에게 통일교 한학자 총재 관련 도박 자금 공소시효 및 가평 건물 횡령 사건의 철저한 수사와 특검 공조를 촉구했다."
429회,lawmaker,용혜인,기본소득당,국회 행정안전위원회,위원,"용혜인은 의사진행발언 절차와 표결 중단 불가 원칙을 강조하며, 국회법에 따라 표결을 중간에 멈출 수 없음을 지적했다. 의사진행발언 시 질서 유지와 절차 준수를 촉구했다."
429회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,"위성곤은 보호해야 할 대상을 명확히 보호할 것을 촉구하며, 이에 대한 표결을 요청하였다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,소위원장,"윤건영 위원은 대통령기록물법 개정, 인공지능 및 데이터 기반 행정법 신설, 옥외광고물 관리 강화 등 68건 법률안 심사 결과를 보고하며, 다수 법안은 통합 조정 대안을 제안하고 본회의 부의하지 않기로 했음을 설명했다. 주요 쟁점은 인공지능 법적 기반 마련, 차별적 광고물 금지, 모바일신분증 안전 관리, 지방자치 활성화, 진실·화해법 위원회 구성 확대 및 권한 강화 등이다. 또한 공무원 마약류 범죄 결격사유 추가, 공무원 재해보상 제도 개선, 제헌절 공휴일 지정도 포함됐다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 증인의 변장 문제와 신분 확인 절차를 강조하며, 국회 국정감사에서의 규칙 준수를 촉구했다. 또한 여야 모두가 변장 문제를 중단하고 질서 있는 회의 진행을 요청했다. 증인의 신분은 공개된 고위공직자임을 지적하며 불필요한 방해 행위를 비판했다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원장대리,"윤건영 위원은 검토보고 및 대체토론 순서를 안내하며, 경찰청의 국감 지적사항에 대한 자료 제출을 요청했다. 토론자들에게 시간 엄수를 당부하고 차례대로 발언을 진행했다."
429회,lawmaker,윤호중,더불어민주당,국회 행정안전위원회,행정안전부장관,"윤호중은 대통령 행사와 새마을대회 참석으로 행안위 불참 사유를 설명하며, 농협·신협 대상 등록세 감면 연장 불필요 입장을 밝혔다. 옥외광고물법에 따른 현수막 관리 강화와 정당법 개정을 통한 무분별한 현수막 규제 필요성을 언급했다. 행안부 법률안 의결에 감사하며 AI 민주정부 기반 마련과 주민자치회 활성화 기대를 표명했다."
429회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희는 표결을 신속히 진행할 것을 촉구하며, 다른 위원들의 의견도 존중하되 건의는 표결 후에 하라고 요청했다. 국회 절차를 무시하는 태도를 비판하며, 반대 의견이 없으니 조속한 결론을 요구했다."
429회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 위원은 표결 전에 건의사항을 공식적으로 발언할 기회를 달라고 요청했으나, 위원장이 마이크를 주지 않아 발언권이 제한된 점을 문제제기했다. 그는 자신의 양심의 자유와 의사진행권이 침해당했다고 주장하며 최소 30초 발언 시간을 요구했다."
429회,lawmaker,이상식,더불어민주당,국회 행정안전위원회,위원,"이상식 의원은 과거사 관련 예산 증액 필요성을 강조하며 장생탄광과 우키시마호 사건 지원에 정부 차원의 예산 지원을 요청했다. 또한, APEC 행사 경찰 지원의 열악한 환경을 지적하며 경찰의 책임 완수를 위한 예산·인력·장비 확충을 과감히 요구할 것을 당부했다."
429회,lawmaker,이성권,국민의힘,국회 행정안전위원회,위원,"이성권 의원은 정부조직법이 발의된 지 15일 만에 9월 25일 본회의 통과를 추진하는 급속한 처리 절차를 문제 삼으며, 충분한 국민·전문가 의견 수렴과 숙의 과정을 촉구했다. 또한 행안부에 수사권 독점 부여와 정치적 독립성 우려, 부처 간 갈등 가능성을 지적하며 신중한 검토를 요구했다."
429회,lawmaker,이연희,더불어민주당,국회 행정안전위원회,위원,"이연희는 국민의힘이 대선 부정과 대통령 탄핵 주장을 내세워 국정 발목 잡기를 하고 있다고 비판하며, 정부조직개편안은 민주당 공약에 기반해 충분한 의견 수렴을 거친 것이라고 설명했다. 야당에 국정 협조와 조직법 통과를 요청하며, 출범 100일도 안 된 정부에 대한 무분별한 반대를 중단할 것을 촉구했다. 핵심 키워드는 '국정 발목 잡기', '정부조직개편안', '야당 협조 요청'이다."
429회,lawmaker,이해식,더불어민주당,국회 행정안전위원회,위원,"이해식 의원은 2년째 지속되는 문제에 대해 국장이 책임을 다하지 못했다고 지적하며, 표결 전에 문제를 제기하지 말고 신속히 발표할 것을 요구했다."
429회,government,정순임,,수석전문,위원,"정순임 수석전문위원은 2026년도 행정안전부 예산안의 지방소멸 대응 및 AI 서비스 지원, 지역사랑상품권 등 주요 사업의 예산 편성과 문제점을 지적하며, 지방소멸대응인지예산 도입과 사업 효과 평가·환류체계 마련, 중복예산 조정 및 재난 대비 정보시스템 보험 강화 필요성을 강조하였다. 또한 지방재정 여건에 따른 지원 차등화와 행정체제개편 조직 간 역할 조정도 요청하였다."
429회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,위원,정춘생 위원은 회의 진행을 신속히 요청하며 시간 낭비를 우려하였다.
429회,lawmaker,주호영,국민의힘,국회 행정안전위원회,위원,"주호영은 정부조직법 개편의 신중한 접근과 야당과의 협의를 강조하며, 검찰청 폐지 및 수사 구조 개편에 따른 법적 준비 부족과 예상되는 문제점을 지적했다. 또한 저출생 문제와 에너지·환경 부서 통합에 대한 우려를 표명하며, 전문가 의견 수렴과 충분한 논의를 요청했다."
429회,lawmaker,채현일,더불어민주당,국회 행정안전위원회,위원,"채현일 의원은 불법 정당현수막 문제의 심각성을 지적하며, 3년 전 법으로의 원상회복이 필요하다고 강조했다. 행안부의 책임성과 지자체 규제의 통일성·일관성 강화를 요청하고, 디지털·AI 기반 현수막 게시 시스템 도입을 제안했다."
429회,lawmaker,고동진,국민의힘,국회 행정안전위원회,위원,"고동진 의원은 아동유괴통계시스템 고도화와 신상정보 공개 확대를 환영하며, 재난안전통신망 교육 예산 증액(2억→20억)과 지방 거점별 훈련 필요성을 강조했다. 또한 울산화력발전소 붕괴 사고 관련 공작물 해체 매뉴얼 부재 문제를 지적하며 행안부 주도의 안전 대책 마련과 관계 부처 협조를 요청했다."
